,cate,cate_flag,price_9,price_8,price_7,price_6,price_5,price_4,price_3,price_2,price_1,amount_7,amount_6,amount_5,amount_4,amount_3,amount_2,amount_1,wt_7,wt_6,wt_5,wt_4,wt_3,wt_2,wt_1,date
6735,冬瓜,14,6.540472175379428,6.6711435149654665,6.4,5.8564231738035275,5.681100356597048,6.8630289532293975,5.323857868020307,4.9426934097421205,6.683783783783784,151.68,139.5,223.04000000000005,123.26,104.88,138.0,173.11,23.7,23.82,39.26,17.96,19.7,27.92,25.9,2021-03-16
6761,冬瓜,14,6.6711435149654665,6.4,5.8564231738035275,5.681100356597048,6.8630289532293975,5.323857868020307,4.9426934097421205,6.683783783783784,5.537660747091243,139.5,223.04000000000005,123.26,104.88,138.0,173.11,180.86,23.82,39.26,17.96,19.7,27.92,25.9,32.66,2021-03-17
6787,冬瓜,14,6.4,5.8564231738035275,5.681100356597048,6.8630289532293975,5.323857868020307,4.9426934097421205,6.683783783783784,5.537660747091243,6.212193460490464,223.04000000000005,123.26,104.88,138.0,173.11,180.86,182.39,39.26,17.96,19.7,27.92,25.9,32.66,29.36,2021-03-18
6813,冬瓜,14,5.8564231738035275,5.681100356597048,6.8630289532293975,5.323857868020307,4.9426934097421205,6.683783783783784,5.537660747091243,6.212193460490464,5.575,123.26,104.88,138.0,173.11,180.86,182.39,111.5,17.96,19.7,27.92,25.9,32.66,29.36,20.0,2021-03-19
6839,冬瓜,14,5.681100356597048,6.8630289532293975,5.323857868020307,4.9426934097421205,6.683783783783784,5.537660747091243,6.212193460490464,5.575,5.19683698296837,104.88,138.0,173.11,180.86,182.39,111.5,213.59,19.7,27.92,25.9,32.66,29.36,20.0,41.1,2021-03-20
6865,冬瓜,14,6.8630289532293975,5.323857868020307,4.9426934097421205,6.683783783783784,5.537660747091243,6.212193460490464,5.575,5.19683698296837,6.3663430420711995,138.0,173.11,180.86,182.39,111.5,213.59,196.72000000000003,27.92,25.9,32.66,29.36,20.0,41.1,30.9,2021-03-21
6891,冬瓜,14,5.323857868020307,4.9426934097421205,6.683783783783784,5.537660747091243,6.212193460490464,5.575,5.19683698296837,6.3663430420711995,6.6641025641025635,173.11,180.86,182.39,111.5,213.59,196.72000000000003,363.86,25.9,32.66,29.36,20.0,41.1,30.9,54.6,2021-03-22
6917,冬瓜,14,4.9426934097421205,6.683783783783784,5.537660747091243,6.212193460490464,5.575,5.19683698296837,6.3663430420711995,6.6641025641025635,5.897313691507798,180.86,182.39,111.5,213.59,196.72000000000003,363.86,136.11,32.66,29.36,20.0,41.1,30.9,54.6,23.08,2021-03-23
6943,冬瓜,14,6.683783783783784,5.537660747091243,6.212193460490464,5.575,5.19683698296837,6.3663430420711995,6.6641025641025635,5.897313691507798,6.001511487303506,182.39,111.5,213.59,196.72000000000003,363.86,136.11,198.53,29.36,20.0,41.1,30.9,54.6,23.08,33.08,2021-03-24
6969,冬瓜,14,5.537660747091243,6.212193460490464,5.575,5.19683698296837,6.3663430420711995,6.6641025641025635,5.897313691507798,6.001511487303506,5.972081218274112,111.5,213.59,196.72000000000003,363.86,136.11,198.53,117.65,20.0,41.1,30.9,54.6,23.08,33.08,19.7,2021-03-25
6995,冬瓜,14,6.212193460490464,5.575,5.19683698296837,6.3663430420711995,6.6641025641025635,5.897313691507798,6.001511487303506,5.972081218274112,6.314085447263018,213.59,196.72000000000003,363.86,136.11,198.53,117.65,378.34,41.1,30.9,54.6,23.08,33.08,19.7,59.92,2021-03-26
7021,冬瓜,14,5.575,5.19683698296837,6.3663430420711995,6.6641025641025635,5.897313691507798,6.001511487303506,5.972081218274112,6.314085447263018,4.934796238244514,196.72000000000003,363.86,136.11,198.53,117.65,378.34,157.42,30.9,54.6,23.08,33.08,19.7,59.92,31.9,2021-03-27
7047,冬瓜,14,5.19683698296837,6.3663430420711995,6.6641025641025635,5.897313691507798,6.001511487303506,5.972081218274112,6.314085447263018,4.934796238244514,5.762472885032537,363.86,136.11,198.53,117.65,378.34,157.42,265.65,54.6,23.08,33.08,19.7,59.92,31.9,46.1,2021-03-28
7073,冬瓜,14,6.3663430420711995,6.6641025641025635,5.897313691507798,6.001511487303506,5.972081218274112,6.314085447263018,4.934796238244514,5.762472885032537,4.9320346320346315,136.11,198.53,117.65,378.34,157.42,265.65,113.93,23.08,33.08,19.7,59.92,31.9,46.1,23.1,2021-03-29
7099,冬瓜,14,6.6641025641025635,5.897313691507798,6.001511487303506,5.972081218274112,6.314085447263018,4.934796238244514,5.762472885032537,4.9320346320346315,5.884408602150539,198.53,117.65,378.34,157.42,265.65,113.93,437.8000000000001,33.08,19.7,59.92,31.9,46.1,23.1,74.4,2021-03-30
7125,冬瓜,14,5.897313691507798,6.001511487303506,5.972081218274112,6.314085447263018,4.934796238244514,5.762472885032537,4.9320346320346315,5.884408602150539,5.433226837060703,117.65,378.34,157.42,265.65,113.93,437.8000000000001,170.06,19.7,59.92,31.9,46.1,23.1,74.4,31.3,2021-03-31
7151,冬瓜,14,6.001511487303506,5.972081218274112,6.314085447263018,4.934796238244514,5.762472885032537,4.9320346320346315,5.884408602150539,5.433226837060703,3.8798828125000013,378.34,157.42,265.65,113.93,437.8000000000001,170.06,158.92000000000004,59.92,31.9,46.1,23.1,74.4,31.3,40.96,2021-04-01
7177,冬瓜,14,5.972081218274112,6.314085447263018,4.934796238244514,5.762472885032537,4.9320346320346315,5.884408602150539,5.433226837060703,3.8798828125000013,5.124681122448979,157.42,265.65,113.93,437.8000000000001,170.06,158.92000000000004,160.70999999999995,31.9,46.1,23.1,74.4,31.3,40.96,31.36,2021-04-02
7203,冬瓜,14,6.314085447263018,4.934796238244514,5.762472885032537,4.9320346320346315,5.884408602150539,5.433226837060703,3.8798828125000013,5.124681122448979,4.407264957264958,265.65,113.93,437.8000000000001,170.06,158.92000000000004,160.70999999999995,103.13,46.1,23.1,74.4,31.3,40.96,31.36,23.4,2021-04-03
7229,冬瓜,14,4.934796238244514,5.762472885032537,4.9320346320346315,5.884408602150539,5.433226837060703,3.8798828125000013,5.124681122448979,4.407264957264958,5.289787798408488,113.93,437.8000000000001,170.06,158.92000000000004,160.70999999999995,103.13,159.54,23.1,74.4,31.3,40.96,31.36,23.4,30.16,2021-04-04
7255,冬瓜,14,5.762472885032537,4.9320346320346315,5.884408602150539,5.433226837060703,3.8798828125000013,5.124681122448979,4.407264957264958,5.289787798408488,5.268256772673736,437.8000000000001,170.06,158.92000000000004,160.70999999999995,103.13,159.54,178.91000000000003,74.4,31.3,40.96,31.36,23.4,30.16,33.96,2021-04-05
7281,冬瓜,14,4.9320346320346315,5.884408602150539,5.433226837060703,3.8798828125000013,5.124681122448979,4.407264957264958,5.289787798408488,5.268256772673736,5.669062027231468,170.06,158.92000000000004,160.70999999999995,103.13,159.54,178.91000000000003,149.89,31.3,40.96,31.36,23.4,30.16,33.96,26.44,2021-04-06
7307,冬瓜,14,5.884408602150539,5.433226837060703,3.8798828125000013,5.124681122448979,4.407264957264958,5.289787798408488,5.268256772673736,5.669062027231468,4.397752808988764,158.92000000000004,160.70999999999995,103.13,159.54,178.91000000000003,149.89,234.84,40.96,31.36,23.4,30.16,33.96,26.44,53.4,2021-04-07
7333,冬瓜,14,5.433226837060703,3.8798828125000013,5.124681122448979,4.407264957264958,5.289787798408488,5.268256772673736,5.669062027231468,4.397752808988764,5.507583682008369,160.70999999999995,103.13,159.54,178.91000000000003,149.89,234.84,210.61000000000004,31.36,23.4,30.16,33.96,26.44,53.4,38.24,2021-04-08
7359,冬瓜,14,3.8798828125000013,5.124681122448979,4.407264957264958,5.289787798408488,5.268256772673736,5.669062027231468,4.397752808988764,5.507583682008369,5.216605992719127,103.13,159.54,178.91000000000003,149.89,234.84,210.61000000000004,372.57000000000005,23.4,30.16,33.96,26.44,53.4,38.24,71.42,2021-04-09
7385,冬瓜,14,5.124681122448979,4.407264957264958,5.289787798408488,5.268256772673736,5.669062027231468,4.397752808988764,5.507583682008369,5.216605992719127,3.82037643207856,159.54,178.91000000000003,149.89,234.84,210.61000000000004,372.57000000000005,186.74,30.16,33.96,26.44,53.4,38.24,71.42,48.88,2021-04-10
7411,冬瓜,14,4.407264957264958,5.289787798408488,5.268256772673736,5.669062027231468,4.397752808988764,5.507583682008369,5.216605992719127,3.82037643207856,4.267566688353936,178.91000000000003,149.89,234.84,210.61000000000004,372.57000000000005,186.74,262.37,33.96,26.44,53.4,38.24,71.42,48.88,61.48,2021-04-11
7437,冬瓜,14,5.289787798408488,5.268256772673736,5.669062027231468,4.397752808988764,5.507583682008369,5.216605992719127,3.82037643207856,4.267566688353936,5.825545171339562,149.89,234.84,210.61000000000004,372.57000000000005,186.74,262.37,224.4,26.44,53.4,38.24,71.42,48.88,61.48,38.52,2021-04-12
7463,冬瓜,14,5.268256772673736,5.669062027231468,4.397752808988764,5.507583682008369,5.216605992719127,3.82037643207856,4.267566688353936,5.825545171339562,4.3818607764390896,234.84,210.61000000000004,372.57000000000005,186.74,262.37,224.4,130.93,53.4,38.24,71.42,48.88,61.48,38.52,29.88,2021-04-13
7489,冬瓜,14,5.669062027231468,4.397752808988764,5.507583682008369,5.216605992719127,3.82037643207856,4.267566688353936,5.825545171339562,4.3818607764390896,7.235535307517084,210.61000000000004,372.57000000000005,186.74,262.37,224.4,130.93,317.64,38.24,71.42,48.88,61.48,38.52,29.88,43.9,2021-04-14
7515,冬瓜,14,4.397752808988764,5.507583682008369,5.216605992719127,3.82037643207856,4.267566688353936,5.825545171339562,4.3818607764390896,7.235535307517084,5.5004237288135585,372.57000000000005,186.74,262.37,224.4,130.93,317.64,259.62,71.42,48.88,61.48,38.52,29.88,43.9,47.2,2021-04-15
7541,冬瓜,14,5.507583682008369,5.216605992719127,3.82037643207856,4.267566688353936,5.825545171339562,4.3818607764390896,7.235535307517084,5.5004237288135585,7.168518518518519,186.74,262.37,224.4,130.93,317.64,259.62,580.65,48.88,61.48,38.52,29.88,43.9,47.2,81.0,2021-04-16
7567,冬瓜,14,5.216605992719127,3.82037643207856,4.267566688353936,5.825545171339562,4.3818607764390896,7.235535307517084,5.5004237288135585,7.168518518518519,5.177308707124012,262.37,224.4,130.93,317.64,259.62,580.65,196.22,61.48,38.52,29.88,43.9,47.2,81.0,37.9,2021-04-17
7593,冬瓜,14,3.82037643207856,4.267566688353936,5.825545171339562,4.3818607764390896,7.235535307517084,5.5004237288135585,7.168518518518519,5.177308707124012,5.151063154554111,224.4,130.93,317.64,259.62,580.65,196.22,324.62,38.52,29.88,43.9,47.2,81.0,37.9,63.02,2021-04-18
7619,冬瓜,14,4.267566688353936,5.825545171339562,4.3818607764390896,7.235535307517084,5.5004237288135585,7.168518518518519,5.177308707124012,5.151063154554111,6.7610079575596815,130.93,317.64,259.62,580.65,196.22,324.62,254.89,29.88,43.9,47.2,81.0,37.9,63.02,37.7,2021-04-19
7645,冬瓜,14,5.825545171339562,4.3818607764390896,7.235535307517084,5.5004237288135585,7.168518518518519,5.177308707124012,5.151063154554111,6.7610079575596815,1.1396218825422366,317.64,259.62,580.65,196.22,324.62,254.89,283.31,43.9,47.2,81.0,37.9,63.02,37.7,248.6,2021-04-20
7671,冬瓜,14,4.3818607764390896,7.235535307517084,5.5004237288135585,7.168518518518519,5.177308707124012,5.151063154554111,6.7610079575596815,1.1396218825422366,7.015263846489315,259.62,580.65,196.22,324.62,254.89,283.31,321.72,47.2,81.0,37.9,63.02,37.7,248.6,45.86,2021-04-21
7697,冬瓜,14,7.235535307517084,5.5004237288135585,7.168518518518519,5.177308707124012,5.151063154554111,6.7610079575596815,1.1396218825422366,7.015263846489315,5.920872022607994,580.65,196.22,324.62,254.89,283.31,321.72,293.32,81.0,37.9,63.02,37.7,248.6,45.86,49.54,2021-04-22
7723,冬瓜,14,5.5004237288135585,7.168518518518519,5.177308707124012,5.151063154554111,6.7610079575596815,1.1396218825422366,7.015263846489315,5.920872022607994,5.92444089456869,196.22,324.62,254.89,283.31,321.72,293.32,370.87,37.9,63.02,37.7,248.6,45.86,49.54,62.6,2021-04-23
7749,冬瓜,14,7.168518518518519,5.177308707124012,5.151063154554111,6.7610079575596815,1.1396218825422366,7.015263846489315,5.920872022607994,5.92444089456869,6.031710079275199,324.62,254.89,283.31,321.72,293.32,370.87,319.56000000000006,63.02,37.7,248.6,45.86,49.54,62.6,52.98,2021-04-24
7775,冬瓜,14,5.177308707124012,5.151063154554111,6.7610079575596815,1.1396218825422366,7.015263846489315,5.920872022607994,5.92444089456869,6.031710079275199,0.7448590021691974,254.89,283.31,321.72,293.32,370.87,319.56000000000006,171.69,37.7,248.6,45.86,49.54,62.6,52.98,230.5,2021-04-25
7801,冬瓜,14,5.151063154554111,6.7610079575596815,1.1396218825422366,7.015263846489315,5.920872022607994,5.92444089456869,6.031710079275199,0.7448590021691974,4.85503512880562,283.31,321.72,293.32,370.87,319.56000000000006,171.69,207.31,248.6,45.86,49.54,62.6,52.98,230.5,42.7,2021-04-26
7827,冬瓜,14,6.7610079575596815,1.1396218825422366,7.015263846489315,5.920872022607994,5.92444089456869,6.031710079275199,0.7448590021691974,4.85503512880562,5.981546572934973,321.72,293.32,370.87,319.56000000000006,171.69,207.31,272.28,45.86,49.54,62.6,52.98,230.5,42.7,45.52,2021-04-27
7853,冬瓜,14,1.1396218825422366,7.015263846489315,5.920872022607994,5.92444089456869,6.031710079275199,0.7448590021691974,4.85503512880562,5.981546572934973,3.890366972477064,293.32,370.87,319.56000000000006,171.69,207.31,272.28,169.62,49.54,62.6,52.98,230.5,42.7,45.52,43.6,2021-04-28
7879,冬瓜,14,7.015263846489315,5.920872022607994,5.92444089456869,6.031710079275199,0.7448590021691974,4.85503512880562,5.981546572934973,3.890366972477064,9.506948640483383,370.87,319.56000000000006,171.69,207.31,272.28,169.62,314.68,62.6,52.98,230.5,42.7,45.52,43.6,33.1,2021-04-29
7905,冬瓜,14,5.920872022607994,5.92444089456869,6.031710079275199,0.7448590021691974,4.85503512880562,5.981546572934973,3.890366972477064,9.506948640483383,5.527658745617452,319.56000000000006,171.69,207.31,272.28,169.62,314.68,283.79,52.98,230.5,42.7,45.52,43.6,33.1,51.34,2021-04-30
7931,冬瓜,14,5.92444089456869,6.031710079275199,0.7448590021691974,4.85503512880562,5.981546572934973,3.890366972477064,9.506948640483383,5.527658745617452,8.864904988123516,171.69,207.31,272.28,169.62,314.68,283.79,298.57000000000005,230.5,42.7,45.52,43.6,33.1,51.34,33.68,2021-05-01
7957,冬瓜,14,6.031710079275199,0.7448590021691974,4.85503512880562,5.981546572934973,3.890366972477064,9.506948640483383,5.527658745617452,8.864904988123516,5.358330321647994,207.31,272.28,169.62,314.68,283.79,298.57000000000005,296.53,42.7,45.52,43.6,33.1,51.34,33.68,55.34,2021-05-02
7983,冬瓜,14,0.7448590021691974,4.85503512880562,5.981546572934973,3.890366972477064,9.506948640483383,5.527658745617452,8.864904988123516,5.358330321647994,7.351859956236322,272.28,169.62,314.68,283.79,298.57000000000005,296.53,335.98,45.52,43.6,33.1,51.34,33.68,55.34,45.7,2021-05-03
8009,冬瓜,14,4.85503512880562,5.981546572934973,3.890366972477064,9.506948640483383,5.527658745617452,8.864904988123516,5.358330321647994,7.351859956236322,4.457147874956094,169.62,314.68,283.79,298.57000000000005,296.53,335.98,253.79,43.6,33.1,51.34,33.68,55.34,45.7,56.94,2021-05-04
8035,冬瓜,14,5.981546572934973,3.890366972477064,9.506948640483383,5.527658745617452,8.864904988123516,5.358330321647994,7.351859956236322,4.457147874956094,5.468712634515743,314.68,283.79,298.57000000000005,296.53,335.98,253.79,274.42,33.1,51.34,33.68,55.34,45.7,56.94,50.18,2021-05-05
8061,冬瓜,14,3.890366972477064,9.506948640483383,5.527658745617452,8.864904988123516,5.358330321647994,7.351859956236322,4.457147874956094,5.468712634515743,4.630714285714285,283.79,298.57000000000005,296.53,335.98,253.79,274.42,194.49,51.34,33.68,55.34,45.7,56.94,50.18,42.0,2021-05-06
8087,冬瓜,14,9.506948640483383,5.527658745617452,8.864904988123516,5.358330321647994,7.351859956236322,4.457147874956094,5.468712634515743,4.630714285714285,4.545933486993745,298.57000000000005,296.53,335.98,253.79,274.42,194.49,276.12,33.68,55.34,45.7,56.94,50.18,42.0,60.74,2021-05-07
8113,冬瓜,14,5.527658745617452,8.864904988123516,5.358330321647994,7.351859956236322,4.457147874956094,5.468712634515743,4.630714285714285,4.545933486993745,4.127578947368422,296.53,335.98,253.79,274.42,194.49,276.12,196.06,55.34,45.7,56.94,50.18,42.0,60.74,47.5,2021-05-08
8139,冬瓜,14,8.864904988123516,5.358330321647994,7.351859956236322,4.457147874956094,5.468712634515743,4.630714285714285,4.545933486993745,4.127578947368422,5.550281751192024,335.98,253.79,274.42,194.49,276.12,196.06,256.09,45.7,56.94,50.18,42.0,60.74,47.5,46.14,2021-05-09
8165,冬瓜,14,5.358330321647994,7.351859956236322,4.457147874956094,5.468712634515743,4.630714285714285,4.545933486993745,4.127578947368422,5.550281751192024,4.8437400950871625,253.79,274.42,194.49,276.12,196.06,256.09,305.64,56.94,50.18,42.0,60.74,47.5,46.14,63.1,2021-05-10
8191,冬瓜,14,7.351859956236322,4.457147874956094,5.468712634515743,4.630714285714285,4.545933486993745,4.127578947368422,5.550281751192024,4.8437400950871625,4.964568764568765,274.42,194.49,276.12,196.06,256.09,305.64,212.98,50.18,42.0,60.74,47.5,46.14,63.1,42.9,2021-05-11
8217,冬瓜,14,4.457147874956094,5.468712634515743,4.630714285714285,4.545933486993745,4.127578947368422,5.550281751192024,4.8437400950871625,4.964568764568765,4.15560413354531,194.49,276.12,196.06,256.09,305.64,212.98,209.11,42.0,60.74,47.5,46.14,63.1,42.9,50.32,2021-05-12
8243,冬瓜,14,5.468712634515743,4.630714285714285,4.545933486993745,4.127578947368422,5.550281751192024,4.8437400950871625,4.964568764568765,4.15560413354531,5.950696677384782,276.12,196.06,256.09,305.64,212.98,209.11,444.16000000000014,60.74,47.5,46.14,63.1,42.9,50.32,74.64,2021-05-13
8269,冬瓜,14,4.630714285714285,4.545933486993745,4.127578947368422,5.550281751192024,4.8437400950871625,4.964568764568765,4.15560413354531,5.950696677384782,6.299209770114943,196.06,256.09,305.64,212.98,209.11,444.16000000000014,526.11,47.5,46.14,63.1,42.9,50.32,74.64,83.52,2021-05-14
8295,冬瓜,14,4.545933486993745,4.127578947368422,5.550281751192024,4.8437400950871625,4.964568764568765,4.15560413354531,5.950696677384782,6.299209770114943,3.963299328191092,256.09,305.64,212.98,209.11,444.16000000000014,526.11,318.57,46.14,63.1,42.9,50.32,74.64,83.52,80.38,2021-05-15
8321,冬瓜,14,4.127578947368422,5.550281751192024,4.8437400950871625,4.964568764568765,4.15560413354531,5.950696677384782,6.299209770114943,3.963299328191092,2.5330162283156117,305.64,212.98,209.11,444.16000000000014,526.11,318.57,90.53,63.1,42.9,50.32,74.64,83.52,80.38,35.74,2021-05-16
8347,冬瓜,14,5.550281751192024,4.8437400950871625,4.964568764568765,4.15560413354531,5.950696677384782,6.299209770114943,3.963299328191092,2.5330162283156117,4.623815676141258,212.98,209.11,444.16000000000014,526.11,318.57,90.53,214.73,42.9,50.32,74.64,83.52,80.38,35.74,46.44,2021-05-17
8373,冬瓜,14,4.8437400950871625,4.964568764568765,4.15560413354531,5.950696677384782,6.299209770114943,3.963299328191092,2.5330162283156117,4.623815676141258,4.9363382899628245,209.11,444.16000000000014,526.11,318.57,90.53,214.73,212.46,50.32,74.64,83.52,80.38,35.74,46.44,43.04,2021-05-18
8399,冬瓜,14,4.964568764568765,4.15560413354531,5.950696677384782,6.299209770114943,3.963299328191092,2.5330162283156117,4.623815676141258,4.9363382899628245,3.4242902208201893,444.16000000000014,526.11,318.57,90.53,214.73,212.46,130.26,74.64,83.52,80.38,35.74,46.44,43.04,38.04,2021-05-19
8425,冬瓜,14,4.15560413354531,5.950696677384782,6.299209770114943,3.963299328191092,2.5330162283156117,4.623815676141258,4.9363382899628245,3.4242902208201893,5.612627197039778,526.11,318.57,90.53,214.73,212.46,130.26,242.69,83.52,80.38,35.74,46.44,43.04,38.04,43.24,2021-05-20
8451,冬瓜,14,5.950696677384782,6.299209770114943,3.963299328191092,2.5330162283156117,4.623815676141258,4.9363382899628245,3.4242902208201893,5.612627197039778,3.1875881523272214,318.57,90.53,214.73,212.46,130.26,242.69,135.6,80.38,35.74,46.44,43.04,38.04,43.24,42.54,2021-05-21
8477,冬瓜,14,6.299209770114943,3.963299328191092,2.5330162283156117,4.623815676141258,4.9363382899628245,3.4242902208201893,5.612627197039778,3.1875881523272214,4.138325281803541,90.53,214.73,212.46,130.26,242.69,135.6,256.99,35.74,46.44,43.04,38.04,43.24,42.54,62.1,2021-05-22
8503,冬瓜,14,3.963299328191092,2.5330162283156117,4.623815676141258,4.9363382899628245,3.4242902208201893,5.612627197039778,3.1875881523272214,4.138325281803541,4.1082317073170715,214.73,212.46,130.26,242.69,135.6,256.99,242.55,46.44,43.04,38.04,43.24,42.54,62.1,59.04,2021-05-23
8529,冬瓜,14,2.5330162283156117,4.623815676141258,4.9363382899628245,3.4242902208201893,5.612627197039778,3.1875881523272214,4.138325281803541,4.1082317073170715,4.255668358714044,212.46,130.26,242.69,135.6,256.99,242.55,251.51,43.04,38.04,43.24,42.54,62.1,59.04,59.1,2021-05-24
8555,冬瓜,14,4.623815676141258,4.9363382899628245,3.4242902208201893,5.612627197039778,3.1875881523272214,4.138325281803541,4.1082317073170715,4.255668358714044,6.098475609756098,130.26,242.69,135.6,256.99,242.55,251.51,200.03,38.04,43.24,42.54,62.1,59.04,59.1,32.8,2021-05-25
8581,冬瓜,14,4.9363382899628245,3.4242902208201893,5.612627197039778,3.1875881523272214,4.138325281803541,4.1082317073170715,4.255668358714044,6.098475609756098,4.431267605633803,242.69,135.6,256.99,242.55,251.51,200.03,157.31,43.24,42.54,62.1,59.04,59.1,32.8,35.5,2021-05-26
8607,冬瓜,14,3.4242902208201893,5.612627197039778,3.1875881523272214,4.138325281803541,4.1082317073170715,4.255668358714044,6.098475609756098,4.431267605633803,5.012896825396825,135.6,256.99,242.55,251.51,200.03,157.31,252.65,42.54,62.1,59.04,59.1,32.8,35.5,50.4,2021-05-27
8633,冬瓜,14,5.612627197039778,3.1875881523272214,4.138325281803541,4.1082317073170715,4.255668358714044,6.098475609756098,4.431267605633803,5.012896825396825,3.901367989056088,256.99,242.55,251.51,200.03,157.31,252.65,285.19,62.1,59.04,59.1,32.8,35.5,50.4,73.1,2021-05-28
8659,冬瓜,14,3.1875881523272214,4.138325281803541,4.1082317073170715,4.255668358714044,6.098475609756098,4.431267605633803,5.012896825396825,3.901367989056088,4.492618384401114,242.55,251.51,200.03,157.31,252.65,285.19,322.57,59.04,59.1,32.8,35.5,50.4,73.1,71.8,2021-05-29
8685,冬瓜,14,4.138325281803541,4.1082317073170715,4.255668358714044,6.098475609756098,4.431267605633803,5.012896825396825,3.901367989056088,4.492618384401114,4.191622340425533,251.51,200.03,157.31,252.65,285.19,322.57,315.2100000000001,59.1,32.8,35.5,50.4,73.1,71.8,75.2,2021-05-30
8711,冬瓜,14,4.1082317073170715,4.255668358714044,6.098475609756098,4.431267605633803,5.012896825396825,3.901367989056088,4.492618384401114,4.191622340425533,2.9304123711340204,200.03,157.31,252.65,285.19,322.57,315.2100000000001,113.7,32.8,35.5,50.4,73.1,71.8,75.2,38.8,2021-05-31
8737,冬瓜,14,4.255668358714044,6.098475609756098,4.431267605633803,5.012896825396825,3.901367989056088,4.492618384401114,4.191622340425533,2.9304123711340204,5.411892797319934,157.31,252.65,285.19,322.57,315.2100000000001,113.7,323.0900000000001,35.5,50.4,73.1,71.8,75.2,38.8,59.7,2021-06-01
8763,冬瓜,14,6.098475609756098,4.431267605633803,5.012896825396825,3.901367989056088,4.492618384401114,4.191622340425533,2.9304123711340204,5.411892797319934,2.3918088737201364,252.65,285.19,322.57,315.2100000000001,113.7,323.0900000000001,140.16,50.4,73.1,71.8,75.2,38.8,59.7,58.6,2021-06-02
8789,冬瓜,14,4.431267605633803,5.012896825396825,3.901367989056088,4.492618384401114,4.191622340425533,2.9304123711340204,5.411892797319934,2.3918088737201364,3.625613496932516,285.19,322.57,315.2100000000001,113.7,323.0900000000001,140.16,236.39,73.1,71.8,75.2,38.8,59.7,58.6,65.2,2021-06-03
8815,冬瓜,14,5.012896825396825,3.901367989056088,4.492618384401114,4.191622340425533,2.9304123711340204,5.411892797319934,2.3918088737201364,3.625613496932516,5.630626057529612,322.57,315.2100000000001,113.7,323.0900000000001,140.16,236.39,332.77,71.8,75.2,38.8,59.7,58.6,65.2,59.1,2021-06-04
8841,冬瓜,14,3.901367989056088,4.492618384401114,4.191622340425533,2.9304123711340204,5.411892797319934,2.3918088737201364,3.625613496932516,5.630626057529612,3.368760611205433,315.2100000000001,113.7,323.0900000000001,140.16,236.39,332.77,396.84,75.2,38.8,59.7,58.6,65.2,59.1,117.8,2021-06-05
8867,冬瓜,14,4.492618384401114,4.191622340425533,2.9304123711340204,5.411892797319934,2.3918088737201364,3.625613496932516,5.630626057529612,3.368760611205433,6.594679186228484,113.7,323.0900000000001,140.16,236.39,332.77,396.84,421.40000000000015,38.8,59.7,58.6,65.2,59.1,117.8,63.9,2021-06-06
8893,冬瓜,14,4.191622340425533,2.9304123711340204,5.411892797319934,2.3918088737201364,3.625613496932516,5.630626057529612,3.368760611205433,6.594679186228484,4.854045307443366,323.0900000000001,140.16,236.39,332.77,396.84,421.40000000000015,149.99,59.7,58.6,65.2,59.1,117.8,63.9,30.9,2021-06-07
8919,冬瓜,14,2.9304123711340204,5.411892797319934,2.3918088737201364,3.625613496932516,5.630626057529612,3.368760611205433,6.594679186228484,4.854045307443366,4.586090775988287,140.16,236.39,332.77,396.84,421.40000000000015,149.99,313.23,58.6,65.2,59.1,117.8,63.9,30.9,68.3,2021-06-08
8945,冬瓜,14,5.411892797319934,2.3918088737201364,3.625613496932516,5.630626057529612,3.368760611205433,6.594679186228484,4.854045307443366,4.586090775988287,3.781956155143339,236.39,332.77,396.84,421.40000000000015,149.99,313.23,224.27,65.2,59.1,117.8,63.9,30.9,68.3,59.3,2021-06-09
8971,冬瓜,14,2.3918088737201364,3.625613496932516,5.630626057529612,3.368760611205433,6.594679186228484,4.854045307443366,4.586090775988287,3.781956155143339,4.483120204603583,332.77,396.84,421.40000000000015,149.99,313.23,224.27,175.29000000000005,59.1,117.8,63.9,30.9,68.3,59.3,39.1,2021-06-10
8997,冬瓜,14,3.625613496932516,5.630626057529612,3.368760611205433,6.594679186228484,4.854045307443366,4.586090775988287,3.781956155143339,4.483120204603583,10.616207951070336,396.84,421.40000000000015,149.99,313.23,224.27,175.29000000000005,694.3000000000002,117.8,63.9,30.9,68.3,59.3,39.1,65.4,2021-06-11
9023,冬瓜,14,5.630626057529612,3.368760611205433,6.594679186228484,4.854045307443366,4.586090775988287,3.781956155143339,4.483120204603583,10.616207951070336,3.615797546012271,421.40000000000015,149.99,313.23,224.27,175.29000000000005,694.3000000000002,235.75000000000009,63.9,30.9,68.3,59.3,39.1,65.4,65.2,2021-06-12
9049,冬瓜,14,3.368760611205433,6.594679186228484,4.854045307443366,4.586090775988287,3.781956155143339,4.483120204603583,10.616207951070336,3.615797546012271,2.6519480519480516,149.99,313.23,224.27,175.29000000000005,694.3000000000002,235.75000000000009,224.62,30.9,68.3,59.3,39.1,65.4,65.2,84.7,2021-06-13
9075,冬瓜,14,6.594679186228484,4.854045307443366,4.586090775988287,3.781956155143339,4.483120204603583,10.616207951070336,3.615797546012271,2.6519480519480516,3.926986754966888,313.23,224.27,175.29000000000005,694.3000000000002,235.75000000000009,224.62,237.19,68.3,59.3,39.1,65.4,65.2,84.7,60.4,2021-06-14
